season,year,detector,species,site,date,recording_start,recording_length,detection_time,real_detection_time,real_detection_time,rounded_to_half_hour,duplicate,sunset,civil_dusk,nautical_dusk,astronomical_dusk,astronomical_dawn,nautical_dawn,civil_dawn,sunrise,moon_altitude,moon_illumination
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:26:22,01:32:22,09/03/20 01:32:22,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.0,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:26:46,01:32:45,09/03/20 01:32:45,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.0,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:26:50,01:32:50,09/03/20 01:32:50,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.0,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:27:12,01:33:11,09/03/20 01:33:11,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.0,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:27:23,01:33:23,09/03/20 01:33:23,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.0,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:27:42,01:33:42,09/03/20 01:33:42,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.0,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:27:44,01:33:43,09/03/20 01:33:43,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.0,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:27:47,01:33:46,09/03/20 01:33:46,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.0,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:27:50,01:33:50,09/03/20 01:33:50,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.0,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:28:29,01:34:29,09/03/20 01:34:29,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.0,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:28:34,01:34:33,09/03/20 01:34:33,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.0,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:29:01,01:35:00,09/03/20 01:35:00,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:29:22,01:35:22,09/03/20 01:35:22,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:29:24,01:35:23,09/03/20 01:35:23,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:29:32,01:35:31,09/03/20 01:35:31,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:29:37,01:35:36,09/03/20 01:35:36,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:29:49,01:35:49,09/03/20 01:35:49,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:30:09,01:36:08,09/03/20 01:36:08,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:30:47,01:36:47,09/03/20 01:36:47,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:31:08,01:37:07,09/03/20 01:37:07,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:31:08,01:37:08,09/03/20 01:37:08,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:31:13,01:37:12,09/03/20 01:37:12,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:31:24,01:37:23,09/03/20 01:37:23,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:31:27,01:37:27,09/03/20 01:37:27,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:31:30,01:37:29,09/03/20 01:37:29,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:31:36,01:37:36,09/03/20 01:37:36,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:31:44,01:37:43,09/03/20 01:37:43,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:31:54,01:37:53,09/03/20 01:37:53,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:31:55,01:37:55,09/03/20 01:37:55,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:32:08,01:38:08,09/03/20 01:38:08,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:32:14,01:38:14,09/03/20 01:38:14,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:32:47,01:38:47,09/03/20 01:38:47,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.1,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:34:09,01:40:08,09/03/20 01:40:08,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:34:22,01:40:22,09/03/20 01:40:22,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:34:24,01:40:24,09/03/20 01:40:24,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:34:35,01:40:34,09/03/20 01:40:34,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:34:41,01:40:40,09/03/20 01:40:40,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:34:42,01:40:42,09/03/20 01:40:42,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:34:52,01:40:52,09/03/20 01:40:52,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:35:01,01:41:00,09/03/20 01:41:00,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:35:02,01:41:01,09/03/20 01:41:01,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:35:14,01:41:14,09/03/20 01:41:14,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:35:18,01:41:17,09/03/20 01:41:17,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:35:20,01:41:20,09/03/20 01:41:20,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:35:24,01:41:23,09/03/20 01:41:23,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:35:29,01:41:29,09/03/20 01:41:29,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:35:33,01:41:32,09/03/20 01:41:32,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:35:51,01:41:50,09/03/20 01:41:50,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:36:06,01:42:05,09/03/20 01:42:05,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:36:12,01:42:11,09/03/20 01:42:11,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:36:36,01:42:35,09/03/20 01:42:35,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:37:01,01:43:00,09/03/20 01:43:00,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:37:03,01:43:03,09/03/20 01:43:03,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:37:05,01:43:05,09/03/20 01:43:05,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:37:12,01:43:11,09/03/20 01:43:11,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:37:23,01:43:23,09/03/20 01:43:23,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:37:54,01:43:54,09/03/20 01:43:54,01:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.2,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:39:00,01:45:00,09/03/20 01:45:00,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:39:10,01:45:09,09/03/20 01:45:09,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:39:15,01:45:15,09/03/20 01:45:15,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:39:21,01:45:21,09/03/20 01:45:21,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:39:30,01:45:29,09/03/20 01:45:29,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:39:48,01:45:48,09/03/20 01:45:48,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:39:56,01:45:56,09/03/20 01:45:56,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:40:29,01:46:29,09/03/20 01:46:29,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:40:38,01:46:38,09/03/20 01:46:38,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:40:42,01:46:42,09/03/20 01:46:42,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:40:52,01:46:52,09/03/20 01:46:52,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:40:57,01:46:56,09/03/20 01:46:56,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:41:10,01:47:10,09/03/20 01:47:10,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:41:17,01:47:16,09/03/20 01:47:16,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:41:51,01:47:50,09/03/20 01:47:50,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:41:56,01:47:56,09/03/20 01:47:56,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:42:18,01:48:18,09/03/20 01:48:18,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:42:27,01:48:27,09/03/20 01:48:27,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:42:34,01:48:33,09/03/20 01:48:33,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:42:54,01:48:53,09/03/20 01:48:53,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:42:56,01:48:55,09/03/20 01:48:55,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:43:03,01:49:03,09/03/20 01:49:03,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:43:08,01:49:08,09/03/20 01:49:08,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,4:44:13,01:50:12,09/03/20 01:50:12,02:00:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,39.3,98.8
